cpu,mem,time,io,net,lost
85,76,53969,563,1.953928,1
90,76,53975,560,2.050032,0
92,77,53983,557,1.665488,0
89,77,53989,554,2.08188,1
90,79,53996,551,1.713752,1
83,79,54002,549,1.97788,1
75,81,54009,546,1.497336,0
83,82,54016,543,2.210152,0
69,83,54021,541,1.264872,0
88,83,54027,538,1.649416,0
88,86,54034,537,2.137976,0
92,87,54040,534,2.105848,0
67,88,54046,531,2.490464,0
70,89,54051,529,2.394104,0
79,89,54057,527,1.921824,0
59,90,54063,524,1.144216,0
73,94,54069,522,2.682664,0
42,91,54075,521,2.95476,0
69,91,54080,519,2.578304,0
56,91,54086,517,4.707368,0
67,92,54105,509,1.945976,0
44,92,54110,507,2.017832,0
33,92,54115,505,2.986832,0
68,92,54130,500,2.666736,1
56,92,54136,499,2.410552,1
74,92,54142,497,2.081808,1
38,91,54148,495,1.424712,0
51,92,54153,493,3.250096,1
30,92,54159,491,6.363144,1
53,91,54164,489,4.555288,1
31,91,54169,487,3.250776,1
27,91,54175,485,2.442008,0
12,90,54180,484,1.52888,1
25,90,54184,482,3.963128,0
32,91,54190,480,4.083136,0
49,91,54196,478,3.81124,1
46,91,54202,476,2.594704,1
54,91,54207,476,1.713696,1
40,92,54212,474,1.882144,1
15,92,54217,472,1.729536,1
26,91,54222,471,2.586496,0
7,91,54227,469,3.098944,0
31,91,54231,468,1.769504,0
41,91,54236,467,1.344672,0
40,91,54240,465,1.601112,1
32,92,54246,463,2.274,1
28,92,54252,462,2.000552,1
38,92,54257,460,3.771232,1
23,92,54261,460,3.552232,1
21,92,54266,458,7.315504,1
40,92,54271,457,5.602912,1
19,91,54276,456,5.851704,1
48,91,54281,454,5.3876,1
31,91,54286,453,5.267248,1
28,91,54291,451,4.523192,0
6,91,54297,449,2.618656,0
41,91,54301,448,3.322984,0
45,91,54306,447,3.034848,0
6,91,54311,445,1.969632,0
37,91,54315,444,2.530328,0
66,92,54321,443,1.977616,0
9,92,54326,441,1.969552,0
27,92,54330,440,2.081504,0
49,92,54335,439,2.31416,0
24,92,54339,438,2.442096,0
2,92,54344,436,1.961696,0
68,92,54349,435,1.785384,0
29,91,54354,434,1.456648,0
13,92,54360,432,2.113496,0
33,91,54364,432,2.514168,0
8,91,54370,431,2.762576,0
5,91,54374,429,2.201848,0
14,91,54379,428,1.8096,0
6,91,54383,427,1.937448,0
40,94,54389,426,3.37884,0
12,90,54393,425,2.60244,0
28,90,54398,424,2.826384,0
25,91,54402,422,2.610192,0
27,90,54406,421,2.794392,0
30,90,54411,420,2.802456,0
39,90,54417,419,2.618304,0
20,89,54421,418,2.714488,0
16,89,54426,417,2.61028,0
21,90,54430,415,2.61032,0
20,89,54436,415,2.618296,0
18,89,54441,414,2.43404,0
17,88,54445,413,2.578208,0
20,88,54450,412,2.578176,0
23,88,54455,411,7.187696,0
20,88,54460,410,3.339024,0
36,88,54465,408,2.426112,0
18,88,54470,407,2.594304,0
20,91,54474,406,2.474088,0
18,87,54479,405,2.826608,0
15,87,54483,404,2.682416,0
14,88,54488,403,2.498192,0
20,87,54494,402,2.6664,0
13,87,54499,401,2.6744,0
27,87,54505,399,2.738464,0
20,87,54509,398,2.538152,0
14,87,54514,397,2.514216,0
42,88,54532,394,3.154688,0
22,88,54537,393,2.514192,0
23,88,54541,392,3.282752,0
41,88,54546,392,3.08276,0
25,88,54550,391,2.626312,0
18,88,54555,390,2.962712,0
28,88,54560,389,2.450112,0
16,88,54565,388,2.95472,0
10,89,54569,387,2.42608,0
28,89,54574,386,2.91464,0
14,89,54579,385,2.586304,0
12,89,54583,384,2.690384,0
27,89,54588,383,2.578224,0
16,89,54592,382,2.530128,0
19,89,54597,381,2.69844,0
45,89,54602,380,2.618336,0
21,90,54607,379,2.76248,0
14,90,54611,379,2.586312,0
17,90,54616,378,2.706432,0
28,90,54622,377,2.634376,0
36,90,54628,376,2.121848,0
4,90,54632,375,2.402072,0
42,91,54638,374,2.35408,0
37,91,54642,373,2.546232,0
22,91,54647,372,2.562272,0
32,91,54651,372,2.954744,0
53,91,54657,371,4.019256,0
18,91,54662,370,2.54624,0
51,91,54668,369,2.690592,0
15,91,54673,368,2.065632,0
38,91,54677,367,2.530144,0
41,91,54681,366,2.938584,0
26,92,54687,365,2.329968,0
34,92,54692,364,1.993496,0
13,91,54696,363,0.899904,1
20,92,54701,363,2.602408,1
35,92,54705,362,2.89056,0
28,92,54710,361,2.393984,0
63,92,54714,360,2.874472,0
27,91,54718,361,2.225888,0
10,92,54725,360,1.817632,1
35,91,54730,359,2.786392,1
30,91,54734,358,4.195128,1
17,91,54739,357,6.651456,1
27,92,54744,356,7.82792,1
47,93,54749,355,5.203544,1
16,94,54754,354,3.931512,0
4,93,54759,354,1.705552,0
41,93,54763,353,1.609256,0
8,94,54768,352,2.5226,1
27,93,54774,351,2.306416,1
12,93,54778,350,2.29836,1
31,96,54783,350,2.74704,1
4,93,54787,349,1.585216,1
30,93,54793,348,2.970024,1
4,94,54797,347,3.633552,1
27,94,54802,347,4.76188,1
33,94,54808,346,8.531664,1
24,94,54813,345,8.4358,1
28,93,54817,344,7.163744,1
10,92,54823,344,6.155464,1
27,91,54827,343,5.219224,1
29,90,54831,342,5.131072,0
5,90,54836,342,2.80244,1
5,90,54840,341,2.666,0
2,90,54845,340,2.882312,1
7,90,54849,340,3.330568,1
20,90,54853,339,1.601544,1
6,90,54858,338,1.184832,1
6,90,54866,337,2.129744,0
3,90,54871,337,1.16088,0
3,89,54875,337,2.033496,1
1,89,54879,336,1.241088,1
2,89,54884,335,1.000912,1
3,89,54888,335,1.152704,0
2,89,54892,334,1.104704,0
5,89,54897,334,1.842016,1
5,89,54901,333,1.45756,1
3,89,54906,332,1.593816,1
6,88,54910,332,1.858176,0
5,89,54914,331,3.091152,1
6,88,54919,330,2.322536,1
9,89,54923,330,4.315656,1
28,90,54928,329,4.675688,1
21,90,54932,328,2.618256,1
14,90,54938,328,3.242968,1
8,90,54943,327,3.03472,1
16,90,54947,326,2.946672,1
31,90,54952,326,2.370064,0
33,90,54957,325,2.546264,0
12,90,54962,324,2.722544,0
16,90,54966,324,2.530368,0
24,89,54971,323,2.29772,1
18,90,54976,322,4.450928,1
19,90,54981,322,6.37132,1
26,89,54985,321,8.810976,1
19,88,54990,321,4.570864,1
9,88,54995,320,3.659096,1
4,88,55000,319,0.77612,1
8,87,55004,319,1.40136,1
4,87,55009,318,1.849984,1
7,87,55013,318,1.176848,1
8,87,55018,317,4.843728,1
15,87,55022,317,3.483112,1
19,87,55027,317,2.442768,1
20,87,55031,316,3.819288,1
60,87,55037,315,2.458624,1
11,86,55041,315,2.322128,1
12,86,55046,314,2.377872,1
13,86,55050,314,1.914232,1
18,86,55055,313,2.393904,1
5,86,55059,313,1.609024,1
33,86,55064,312,2.050032,1
20,86,55069,311,1.945672,1
24,86,55073,311,1.945648,1
39,86,55078,310,1.1046,1
9,86,55082,310,1.064584,1
6,86,55087,309,1.000472,1
33,86,55091,309,0.944248,1
16,86,55095,308,1.0886,1
5,86,55100,308,1.096608,1
31,86,55105,307,1.072664,1
9,86,55109,306,0.96844,1
11,86,55114,306,1.465536,1
42,86,55118,305,2.497816,0
8,86,55123,305,2.145872,1
16,87,55129,304,3.082904,0
15,86,55134,304,2.865992,0
20,86,55139,303,3.42708,0
10,90,55143,302,2.346,0
14,87,55148,302,2.25792,0
15,87,55153,301,2.426104,0
18,87,55157,301,3.354696,0
24,87,55162,300,2.393912,0
18,87,55166,300,2.513824,1
20,87,55171,299,4.0508,1
4,86,55176,299,3.155088,1
19,86,55180,298,2.346008,1
25,87,55185,298,3.291008,1
3,86,55190,297,2.906688,1
8,86,55194,297,1.969392,1
7,90,55199,296,1.12896,1
4,86,55203,296,2.097944,1
8,86,55208,295,3.019048,1
18,87,55213,296,2.586416,1
15,87,55217,295,4.203584,1
23,87,55222,294,2.514304,1
16,88,55227,294,2.794528,1
19,89,55231,293,2.946672,1
23,89,55236,293,2.578272,1
30,89,55240,293,2.83452,0
23,89,55245,292,2.2734,0
15,90,55249,292,4.578648,1
24,90,55254,291,7.763528,1
28,90,55258,291,7.707472,1
27,88,55263,290,7.595448,1
4,88,55268,290,4.667256,1
10,88,55272,289,6.227384,1
19,88,55277,289,8.184072,0
29,89,55281,288,5.30764,0
20,89,55286,288,5.443768,0
13,90,55291,287,4.587624,0
53,90,55295,287,2.890792,0
29,90,55300,286,2.225608,0
32,90,55304,286,2.722272,0
58,90,55309,285,2.554048,0
30,90,55313,285,2.49008,0
29,91,55318,284,2.249936,0
56,90,55323,284,1.664904,0
30,90,55327,283,3.002496,0
49,90,55332,283,5.763264,1
47,90,55337,283,6.419344,1
37,91,55342,282,7.035592,1
37,90,55347,282,5.915304,1
25,89,55352,281,3.84268,1
4,89,55356,281,2.94648,1
7,89,55360,280,3.634888,1
5,89,55365,280,2.490576,1
13,89,55369,279,3.722872,1
3,89,55374,279,2.690432,1
2,89,55378,278,2.122072,1
3,88,55383,278,1.4732,1
3,88,55387,278,1.120688,1
0,88,55391,277,1.569648,1
3,88,55395,277,1.016976,1
2,88,55400,276,1.737576,1
2,88,55404,276,1.705536,1
3,88,55408,276,1.208736,1
2,88,55413,275,0.659608,1
1,88,55417,275,0.755576,1
4,88,55421,274,0.241856,1
2,88,55425,274,0.378728,0
1,88,55430,274,0.258288,1
3,88,55434,273,0.784392,1
4,88,55438,273,1.072512,0
1,88,55443,272,0.784416,0
2,88,55447,273,1.072952,1
5,88,55451,273,0.952648,1
1,88,55456,272,1.281296,1
2,88,55460,272,1.521536,0
5,88,55464,271,1.129,1
3,87,55469,271,1.385448,1
3,87,55473,271,1.37752,1
8,87,55477,270,1.68976,1
10,87,55482,270,3.339184,1
20,89,55487,269,4.41956,1
45,89,55492,269,4.067496,1
38,89,55496,269,2.650344,1
26,89,55501,268,3.034704,1
13,90,55505,268,1.8978,1
6,90,55510,267,2.314272,1
47,90,55514,267,2.113376,0
46,91,55520,266,3.154808,0
0,91,55525,266,4.371376,0
25,91,55529,266,5.675664,0
42,92,55534,265,6.387616,0
5,92,55538,265,4.475168,0
56,91,55543,264,3.251,1
29,91,55548,264,3.62716,0
23,91,55552,264,2.0576,0
62,90,55557,263,2.394088,0
24,90,55562,263,1.897512,0
28,90,55566,263,2.257696,1
50,89,55571,262,2.626304,1
32,89,55575,262,2.201824,0
30,89,55579,261,2.609992,0
39,89,55585,261,6.95556,0
27,88,55589,261,5.627672,0
29,88,55594,260,4.347328,0
13,87,55600,260,1.993216,0
16,86,55604,259,2.810824,0
15,86,55609,259,2.03388,1
20,86,55614,259,2.305984,0
11,86,55618,258,1.352976,0
15,86,55623,258,1.705296,0
9,86,55627,258,1.328928,0
11,86,55632,257,1.345,0
12,86,55636,257,1.513152,0
11,86,55641,256,1.312944,0
23,86,55646,256,1.521192,0
10,86,55650,256,1.601272,0
18,86,55655,255,1.857544,0
9,86,55660,255,1.75348,0
40,86,55665,255,1.553216,0
17,86,55669,254,1.929648,0
17,86,55674,254,2.161864,0
47,86,55678,253,1.66536,0
9,86,55683,253,1.67336,0
14,86,55688,253,1.577352,0
9,86,55692,252,1.601216,0
15,86,55697,252,1.6894,0
18,86,55701,252,1.713384,0
15,86,55706,251,1.77748,0
12,86,55711,251,1.689392,0
16,87,55715,251,0.61952,0
36,90,55976,159,11.168,1
29,90,55981,158,12.896,0
48,90,55987,158,6.256,1
7,90,55991,158,13.288,1
40,90,55996,158,8.72,1
44,90,56001,158,4.688,1
25,90,56005,158,8.648,1
2,90,56010,158,4.648,1
35,91,56015,158,7.784,1
3,90,56020,157,2.424,1
37,90,56025,157,5.704,1
13,90,56029,157,5.36,0
38,90,56035,157,2.952,1
37,90,56039,157,6.056,1
43,90,56044,157,4.912,1
33,90,56048,157,5.152,0
39,90,56052,157,3.608,1
46,90,56057,157,7.216,0
24,89,56062,156,4.712,1
31,90,56066,156,9.624,0
23,90,56071,156,3.824,1
56,90,56076,156,5.104,1
4,90,56080,156,3.232,1
28,92,56086,156,6.048,0
6,90,56090,156,3.584,1
36,89,56095,156,2.4,0
27,90,56099,156,3.944,0
27,89,56104,155,4.04,0
23,89,56108,155,6.352,0
39,89,56113,155,4.296,0
29,89,56118,155,4.12,0
25,89,56123,155,3.984,1
16,89,56127,155,5.184,1
17,89,56132,155,4.208,1
35,89,56136,155,3.328,1
45,89,56141,155,4.808,1
14,89,56145,155,4.704,1
38,88,56150,154,4.608,1
46,88,56156,154,5.896,1
2,88,56160,154,4.256,1
28,88,56165,154,5.504,1
27,88,56169,154,7.248,1
19,88,56175,154,4.832,0
17,87,56180,154,4.792,0
32,87,56184,154,4.808,0
26,87,56189,154,6.136,0
21,87,56193,153,6.176,0
65,87,56198,153,5.768,0
30,87,56203,153,5.36,0
19,87,56207,153,5.784,0
58,87,56212,153,15.16,1
25,86,56216,153,11.144,0
17,86,56221,153,11.72,0
16,86,56226,153,5.84,0
17,86,56230,153,6.856,0
31,85,56235,153,4.456,0
16,86,56240,152,8.728,0
17,85,56244,152,6.624,1
11,85,56249,152,4.2,1
29,85,56253,152,4.752,1
14,84,56258,152,8.376,1
14,84,56262,152,4.208,1
39,84,56267,152,3.84,1
10,84,56272,152,3.784,1
7,84,56276,152,2.432,1
36,84,56281,152,2.168,1
11,84,56285,151,2.192,1
8,84,56290,151,2.32,1
43,84,56294,151,2.272,1
12,84,56299,151,4.16,1
15,84,56304,151,5.432,0
21,84,56308,151,5.648,0
21,84,56313,151,5.376,0
18,85,56317,151,5.44,0
20,84,56322,151,5.256,0
20,85,56327,151,5.536,0
22,85,56331,150,6.32,0
13,85,56336,150,5.104,0
15,85,56341,150,5.176,0
21,85,56345,150,11.224,0
22,85,56350,150,9.304,0
22,85,56355,150,6.024,0
17,85,56359,150,5.704,0
23,86,56364,150,7.448,0
17,86,56368,150,6.824,0
21,86,56373,150,6.952,0
26,86,56377,149,5.832,0
2,86,56382,149,4.296,0
24,86,56387,149,10.384,0
30,86,56392,149,12.144,0
24,86,56396,149,11.872,0
21,86,56401,149,6.168,0
17,86,56406,149,5.432,0
20,86,56410,149,5.816,0
14,87,56415,149,5.88,0
3,87,56419,149,4.848,0
5,87,56424,149,5.96,0
16,87,56429,148,5.192,1
12,87,56433,148,12.304,1
10,88,56438,148,12.952,1
36,87,56444,148,8.896,1
11,86,56448,148,13.696,0
21,86,56453,148,10.464,0
29,87,56458,148,12.472,1
32,87,56462,148,6.688,1
17,87,56467,148,4.04,1
17,87,56471,148,9.16,1
6,86,56476,147,7.448,1
26,86,56481,147,8.448,1
12,86,56485,147,4.744,1
21,86,56490,147,13.496,1
10,86,56494,147,4.624,1
12,86,56499,147,10.728,1
12,86,56503,147,7.296,1
7,86,56508,147,12.12,1
13,86,56512,147,6.272,1
11,86,56517,147,4.16,1
27,87,56522,147,8.968,1
14,90,56527,146,7.224,1
14,87,56531,146,8.152,1
15,87,56536,146,5.056,1
18,87,56541,146,6.68,1
19,87,56546,146,5.008,1
21,86,56550,146,6.456,1
31,87,56555,146,8.384,1
27,86,56559,146,7.648,1
18,86,56564,146,7.672,1
16,87,56569,146,8.088,1
5,86,56574,146,12.248,1
18,87,56580,145,6.888,1
30,87,56586,145,9.04,1
12,88,56590,145,10.24,1
22,88,56595,145,8.456,1
28,88,56599,145,4.056,1
35,88,56604,145,9.624,1
28,89,56608,145,8.424,1
41,89,56613,145,9.608,1
31,89,56617,145,10.36,1
20,89,56623,145,5.56,1
24,89,56627,144,5.272,1
27,89,56632,144,6.488,1
20,90,56636,144,4.976,1
37,90,56641,144,4.032,1
15,90,56645,144,5.224,1
30,90,56650,144,4.496,1
31,90,56654,144,6.216,1
27,90,56659,144,4.464,1
48,90,56664,144,3.744,1
27,90,56668,144,4.2,1
12,90,56673,144,5.68,1
28,90,56677,144,5.2,1
27,90,56682,143,4.52,1
23,90,56686,143,3.84,1
29,90,56691,143,3.064,1
14,90,56695,143,4.016,1
29,90,56700,143,3.712,1
9,90,56705,143,4.448,1
18,90,56710,143,4.896,1
38,90,56714,143,4.696,1
32,89,56719,143,5.248,1
14,89,56723,143,5.752,1
26,89,56728,143,5.44,1
30,89,56732,143,6.68,1
33,89,56737,142,5.16,0
21,89,56741,142,4.384,0
28,89,56746,142,4.048,0
34,89,56751,142,5.416,0
18,89,56756,142,5.36,0
31,88,56760,142,4.952,0
25,88,56766,142,5.488,0
13,88,56771,142,4.776,0
27,88,56775,142,3.888,0
20,88,56780,142,4.36,0
4,88,56784,142,4.208,0
66,88,56789,142,5.952,0
26,87,56795,141,5.392,0
18,91,56799,141,5.448,0
34,87,56804,141,5.184,0
26,87,56809,141,5.52,0
16,87,56814,141,6.056,0
18,87,56818,141,5.864,0
20,86,56823,141,5.56,0
26,86,56827,141,5.608,0
28,86,56832,141,5.704,0
27,86,56838,141,5.008,0
39,86,56842,141,5.712,0
19,86,56847,140,5.824,0
18,85,56852,140,5.792,0
49,85,56856,140,5.224,0
18,85,56861,140,5.944,0
13,85,56866,140,5.8,0
37,85,56870,140,5.496,0
16,84,56875,140,5.664,0
17,84,56880,140,5.688,0
56,85,56886,140,5.576,0
18,84,56890,140,5.616,0
16,84,56895,140,5.824,0
53,85,56899,140,5.68,0
12,85,56904,139,5.536,0
21,85,56909,139,5.408,0
16,84,56914,139,5.648,0
11,85,56918,139,5.584,0
15,85,56923,139,7.272,0
35,85,56928,139,5.136,0
8,85,56932,139,5.376,0
30,85,56937,139,5.272,0
28,85,56941,139,8.448,0
21,85,56946,139,5.696,0
19,85,56950,139,5.736,0
23,86,56955,139,5.648,0
24,85,56960,139,5.6,0
18,86,56964,138,8.816,0
56,86,56969,138,5.84,0
21,86,56973,138,6.64,0
22,86,56978,138,5.752,0
56,86,56982,138,5.768,0
22,86,56987,138,7.264,0
15,86,56991,138,5.4,0
42,86,56996,138,5.72,0
19,86,57001,138,5.76,0
26,87,57005,138,5.792,0
19,87,57010,138,5.824,0
18,87,57014,138,5.824,0
20,87,57019,138,7.616,0
22,88,57024,137,6.744,0
32,88,57028,137,11.552,0
33,87,57033,137,11.968,0
30,87,57037,137,13.776,0
26,87,57042,137,9.024,0
24,87,57046,137,5.584,0
28,87,57051,137,4.952,0
25,88,57055,137,5.648,0
1,88,57060,137,4.32,0
18,88,57065,137,3.84,0
31,89,57070,137,5.112,0
34,88,57075,137,5.064,0
12,88,57080,137,4.776,0
29,89,57085,136,7.792,0
33,89,57089,136,5.072,0
6,89,57094,136,4.528,0
33,92,57098,136,4.4,1
25,89,57103,136,5.496,1
16,89,57108,136,10.392,1
31,89,57112,136,5.2,1
44,89,57118,136,6.304,1
42,90,57122,136,5.4,1
4,90,57127,136,3.032,1
8,89,57132,136,5,1
39,89,57136,136,4.536,1
6,89,57141,136,5.848,1
34,90,57146,135,5.448,1
65,90,57151,135,3.84,1
32,91,57180,135,6.424,1
38,90,57185,135,5.016,1
18,90,57191,135,5.296,1
27,90,57196,135,9.008,1
26,90,57201,135,4.52,1
44,90,57205,135,6.52,1
24,90,57210,134,6.864,1
41,90,57214,134,6.6,1
4,90,57219,134,4.544,1
37,90,57223,134,5.72,1
38,90,57228,134,5,1
43,90,57233,134,4.224,1
6,90,57238,134,3.8,1
29,90,57243,134,5.416,1
28,90,57248,134,4.832,1
42,90,57253,134,5.752,1
27,90,57257,134,5.6,1
36,90,57262,134,4.664,1
60,90,57266,134,4.24,1
44,90,57271,134,4.64,1
26,90,57276,133,4.288,1
45,90,57281,133,3.552,1
27,90,57286,133,3.424,1
6,90,57291,133,3.352,1
29,90,57295,133,3.928,1
1,90,57300,133,3.64,1
38,90,57305,133,4.056,1
6,90,57310,133,3.856,1
28,90,57315,133,2.568,0
26,90,57319,133,5.296,0
40,90,57324,133,4.808,0
39,90,57328,133,5.944,0
18,90,57333,133,6.44,0
26,89,57337,133,2.896,0
18,90,57342,132,12.752,1
28,90,57346,132,12.824,1
41,90,57353,132,11.184,1
29,89,57358,132,12.24,1
27,89,57362,132,12.448,1
22,87,57367,132,6.16,1
4,87,57371,132,9.896,0
12,87,57375,132,10.872,0
7,87,57380,132,7.16,0
12,86,57385,132,9.68,0
23,86,57403,132,14.872,1
25,87,57408,132,8.152,0
36,86,57414,131,5.808,0
28,86,57420,131,4.6,0
17,86,57425,131,4.944,1
23,86,57430,131,5.784,1
28,85,57435,131,8.52,1
68,85,57441,131,6.024,1
12,85,57446,131,5.768,1
13,85,57450,131,5.656,1
38,84,57456,131,5.96,1
29,85,57462,131,5.408,1
21,85,57467,131,5.568,0
16,84,57471,131,5.448,0
26,84,57476,131,5.8,0
20,84,57481,130,4.848,0
13,84,57486,130,2.352,1
13,84,57491,130,2.384,1
38,84,57495,130,2.2,1
10,84,57500,130,2.368,1
14,84,57504,130,2.328,1
38,84,57509,130,2.312,1
9,84,57513,130,1.36,1
17,84,57516,124,1.857184,0
27,84,57521,124,1.376544,0
32,84,57525,124,2.674224,0
60,84,57529,124,1.648672,0
0,84,57534,124,1.649896,0
27,85,57539,124,2.754344,0
12,84,57544,124,2.514232,0
7,85,57549,124,2.482112,0
21,85,57553,124,2.746264,0
39,85,57559,124,2.698352,0
17,85,57564,124,2.51412,0
13,85,57568,124,2.538128,0
19,85,57573,124,2.674232,0
23,86,57578,123,2.618144,0
18,86,57582,123,3.17072,0
19,86,57587,123,2.618192,0
21,86,57591,123,3.098696,0
19,86,57596,123,2.82636,0
24,87,57602,123,3.71468,0
8,87,57607,123,7.019024,0
13,87,57612,123,6.68352,0
19,87,57617,123,4.635384,0
45,87,57622,123,3.010648,0
18,87,57626,123,2.2338,0
23,87,57631,123,2.578008,0
34,87,57635,123,2.658256,0
24,87,57640,123,2.586112,0
25,87,57644,123,1.576744,0
43,88,57649,123,4.243312,0
13,88,57653,123,2.80256,1
22,87,57658,123,2.27336,1
22,87,57663,122,6.24344,1
19,87,57669,122,7.731408,1
26,87,57673,122,6.123328,1
10,86,57678,122,2.770416,1
13,86,57682,122,4.019112,1
18,86,57687,122,6.595368,1
11,87,57692,122,3.570944,1
9,86,57697,122,3.498736,1
23,86,57702,122,3.274112,1
4,85,57707,122,1.592624,1
17,86,57711,122,3.826984,1
5,86,57716,122,1.600936,1
27,86,57721,122,3.106704,1
18,86,57725,122,3.122688,1
21,86,57730,122,4.619064,1
21,87,57736,122,5.659288,1
18,87,57742,122,5.355192,1
9,86,57747,122,1.993272,1
16,86,57752,121,2.70648,1
21,87,57756,121,3.771,0
24,87,57761,121,3.138744,0
30,87,57765,121,2.426104,0
26,88,57770,121,2.962728,0
22,89,57774,121,1.184568,0
31,89,57779,121,4.06732,1
1,89,57784,121,0.992088,1
38,89,57788,121,0.848168,1
34,89,57793,121,2.962864,1
32,89,57797,121,1.064152,1
21,89,57802,121,3.130712,1
33,89,57807,121,3.715016,1
28,90,57812,121,4.867008,1
31,88,57817,121,2.57032,0
32,88,57822,121,3.018776,0
28,88,57827,121,2.56228,0
30,88,57832,121,2.962976,1
28,89,57837,121,5.634848,1
11,89,57842,120,4.130496,1
32,89,57846,120,1.232696,1
15,89,57851,120,2.2258,1
25,89,57856,120,2.282512,1
18,89,57861,120,2.738816,1
29,89,57866,120,2.52264,1
13,89,57871,120,1.705712,1
46,89,57876,120,2.065912,0
29,89,57880,120,3.218952,0
30,89,57885,120,1.897312,0
14,89,57889,120,2.370296,0
29,89,57894,120,1.248704,1
12,89,57899,120,3.970696,1
74,89,57904,120,1.753112,1
7,89,57908,120,2.017456,1
13,89,57913,120,1.969304,1
18,89,57917,120,2.073752,1
10,89,57931,119,2.249784,1
15,89,57935,119,5.635216,1
26,89,57940,119,7.259152,1
26,90,57946,119,3.600368,1
18,90,57950,119,7.89844,1
22,89,57954,119,7.978448,1
4,88,57959,119,3.785808,1
10,88,57963,119,2.472232,1
2,88,57968,119,3.233264,1
3,88,57972,119,1.936808,1
10,87,57977,119,4.490968,1
20,87,57981,119,2.65808,0
15,87,57987,119,4.355176,0
21,87,57992,119,4.019184,0
32,88,57998,119,2.578192,0
22,87,58004,119,2.562088,0
15,87,58009,119,2.449832,0
18,87,58013,119,4.387048,0
26,87,58018,119,4.130792,0
26,86,58023,119,3.1376,1
19,86,58028,118,2.24184,1
9,85,58032,118,4.93944,1
11,85,58037,118,3.522904,1
14,85,58042,118,2.922688,1
17,85,58047,118,1.793728,1
15,85,58051,118,2.594112,1
8,85,58056,118,2.394104,1
16,84,58061,118,2.00148,1
8,85,58066,118,1.689344,1
17,85,58071,118,1.993552,1
13,85,58075,118,2.594192,1
13,85,58080,118,3.154544,0
19,85,58084,118,2.722296,0
21,84,58089,118,2.8984,0
17,84,58093,118,1.489024,1
11,85,58111,118,1.04852,1
3,84,58116,118,1.040504,1
15,84,58120,118,1.096608,1
18,87,58125,117,1.913512,1
27,85,58129,117,3.362736,1
27,85,58135,117,3.306928,0
13,85,58140,117,2.35368,0
20,85,58145,117,2.49808,0
41,85,58164,117,3.242888,0
19,86,58169,117,3.73108,0
12,86,58174,117,2.482072,0
29,86,58179,117,2.642288,0
24,89,58183,117,2.786488,0
17,86,58188,117,2.73836,0
20,87,58192,117,3.362824,0
32,90,58197,117,2.98656,0
22,87,58201,117,2.9146,0
28,87,58206,117,2.85048,0
21,87,58210,117,2.76224,0
15,87,58215,117,2.826432,0
23,87,58221,117,2.321744,0
12,87,58225,116,2.401952,0
13,87,58230,116,2.658224,0
31,87,58236,116,2.786344,0
50,87,58240,116,2.70624,0
35,88,58245,116,2.746232,0
29,88,58249,116,2.482024,0
25,88,58254,116,2.810344,0
25,88,58258,116,2.409928,0
14,88,58262,116,4.075256,0
10,89,58267,116,2.929848,0
36,89,58273,116,3.402896,0
19,89,58278,116,2.49788,0
32,89,58283,116,2.674336,0
24,89,58287,116,2.874568,0
0,90,58292,116,2.634384,0
34,89,58298,116,2.17776,0
1,89,58302,116,3.875248,0
14,90,58307,116,1.993368,0
17,89,58312,116,2.210256,0
33,89,58316,116,2.289872,0
36,90,58321,116,2.450216,0
33,90,58325,115,2.27392,0
30,90,58330,115,1.425024,0
35,90,58334,115,2.866656,1
25,90,58339,115,2.514256,1
34,90,58343,115,2.602624,1
36,90,58348,115,2.265984,1
61,90,58353,115,2.530592,1
26,90,58358,115,3.090912,1
22,91,58362,115,2.94692,1
45,90,58367,115,4.123336,1
27,90,58371,115,2.37816,1
36,91,58375,115,3.475232,1
16,90,58380,115,2.394448,1
26,90,58385,115,2.418528,1
12,91,58389,115,2.378464,1
26,91,58394,115,2.530632,1
22,91,58399,115,2.466304,1
29,91,58403,115,2.009824,1
30,91,58408,115,2.75476,1
25,91,58412,115,3.283088,1
36,91,58416,115,2.154344,1
60,91,58423,115,2.306472,1
37,91,58427,115,3.07484,1
39,91,58431,114,2.52228,1
20,91,58436,114,2.025736,1
48,91,58440,114,2.434536,1
14,91,58445,114,2.258176,1
55,90,58450,114,2.434296,1
33,90,58454,114,1.905528,1
3,90,58459,114,1.985648,1
54,91,58464,114,2.01776,1
4,90,58469,114,2.265824,1
32,90,58474,114,1.456824,1
17,91,58488,114,1.897688,1
34,90,58494,114,1.849696,0
1,90,58498,114,1.7534,0
34,92,58503,114,2.00164,0
9,90,58507,114,1.569208,0
26,90,58512,114,1.969664,0
33,90,58517,114,2.113688,0
35,90,58521,114,1.809448,0
17,90,58526,114,1.809248,0
33,90,58531,114,1.817256,0
53,90,58536,113,2.329856,0
8,89,58541,113,2.0654,0
17,89,58545,113,2.073776,0
41,89,58550,113,2.738208,0
29,89,58554,113,2.289816,0
27,89,58559,113,2.642184,0
14,89,58563,113,1.929448,0
12,89,58568,113,1.713144,0
22,89,58573,113,2.049656,0
3,89,58577,113,1.513048,0
46,88,58583,113,2.770136,0
26,88,58588,113,2.578192,0
30,88,58592,113,2.634176,0
29,88,58596,113,2.49,0
